name_romaji	name_english	name_japanese	is_unverified	is_external	is_movie	is_adult	is_action	is_adventure	is_comedy	is_drama	is_ecchi	is_fantasy	is_horror	is_mahou_shoujo	is_mecha	is_music	is_mystery	is_psychological	is_romance	is_sci_fi	is_slice_of_life	is_sports	is_supernatural	is_thriller	format	status	source	episodes_amount	time_required	start_date	end_date	rating_value	rating_count	company_production	company_producer	company_creator	last_modified	file_modified_first	file_modified_last	file_modified_median	filesize_min	filesize_max	filesize_median
Edomae Elf	Otaku Elf	江戸前エルフ	false	true	false	false	false	false	true	false	false	false	false	false	false	false	false	false	false	false	true	false	true	false	TV	Finished	Manga	12	1500000	1680912000	1687564800	70	5539	6052	513	6052	1726877662	1709468819	1726877662	1713639726	25919	74380	33997
Egao	?	みんなのうた「笑顔」	true	true	false	false	false	false	false	false	false	false	false	false	false	false	false	false	false	false	true	false	false	false	Music	Finished	?	1	120000	1057104000	1057104000	58	1600	0	0	0	1410283920	1709468821	1709468821	1709468821	22242	22242	22242
Egumi Legacy	?	エグミレガシー	false	false	false	false	false	false	true	false	false	false	false	false	false	false	false	false	false	false	false	false	false	false	TV Short	Releasing	Game	12	660000	1720483200	0	56	140	7515	7515	7515	1727736257	1720537908	1727736257	1723890722	8950	36729	17735
Eien no 831	The Eternal 831	永遠の831	false	true	false	false	false	false	false	false	false	false	false	false	false	false	false	false	false	false	false	false	true	false	Special	Finished	Original	1	6300000	1643500800	1643500800	48	233	6156	33	6156	1717281177	1709468822	1717281177	1709468822	68975	168446	165891
Eiga Daisuki Pompo-san	Pompo: The Cinéphile	映画大好きポンポさん	false	true	true	false	false	false	true	true	false	false	false	false	false	false	false	false	false	false	false	false	false	false	Movie	Finished	Manga	1	5640000	1622764800	1622764800	81	5461	6400	352	6400	1725747651	1709472145	1725747651	1715363402	129170	10783335	10061948
Eikoku Ikka, Nihon wo Taberu	Sushi and Beyond	英国一家、日本を食べる	true	true	false	false	false	false	true	false	false	false	false	false	false	false	false	false	false	false	true	false	false	false	TV	Finished	Other	24	1200000	1428796800	1444521600	54	114	866	0	866	1594571304	1709468824	1709468824	1709468824	221549	221549	221549
Eikoku Ikka, Nihon wo Taberu: English Ikka, Shougatsu wo Taberu	Sushi and Beyond: An English Family Eats New Year's	英国一家、日本を食べる 『英国一家、正月を食べる』	false	false	false	false	false	false	true	false	false	false	false	false	false	false	false	false	false	false	true	false	false	false	Special	Finished	Other	1	2940000	1451606400	1451606400	58	42	0	0	0	1718138415	1709468824	1709468824	1709468824	62050	62050	62050
Eiyuu Kyoushitsu	Classroom for Heroes	英雄教室	true	true	false	false	true	false	false	false	false	true	false	false	false	false	false	false	false	false	true	false	false	false	TV	Finished	Light Novel	12	1440000	1688860800	1695513600	60	9230	60	7137	60	1697167545	1709468827	1709468827	1709468827	28870	77820	33495
Eiyuu-ou, Bu wo Kiwameru Tame Tenseisu: Soshite, Sekai Saikyou no Minarai Kishi♀	Reborn to Master the Blade: From Hero-King to Extraordinary Squire	英雄王、武を極めるため転生す ～そして、世界最強の見習い騎士♀～	true	true	false	false	true	true	true	false	false	true	false	false	false	false	false	false	false	false	false	false	false	false	TV	Finished	Light Novel	12	1440000	1673308800	1679961600	65	13742	126	135	126	1680426428	1709468825	1714778978	1712123901	27618	71372	45602
Eizouken ni wa Te wo Dasu na!	Keep Your Hands Off Eizouken!	映像研には手を出すな！	false	true	false	false	false	true	true	false	false	false	false	false	false	false	false	false	false	false	true	false	false	false	TV	Finished	Manga	12	1500000	1578268800	1584921600	80	32273	6145	6421	6145	1726291149	1709468828	1726291149	1716617490	20555	158081	34898
Elf-san wa Yaserarenai.	Plus-Sized Elf	エルフさんは痩せられない。	false	false	false	false	false	false	true	false	true	true	false	false	false	false	false	false	false	false	true	false	false	false	TV Short	Finished	Manga	12	660000	1720310400	1726963200	52	2353	6733	6202	6733	1727119095	1720453859	1727119095	1723481418	31363	86071	36474
Elfen Lied	Elfen Lied	エルフェンリート	true	true	false	false	true	false	false	true	true	false	true	false	false	false	false	true	true	false	false	false	true	false	TV	Finished	Manga	13	1500000	1090713600	1097971200	68	99988	38	29	29	1629639814	1709468829	1709472158	1709468829	35342	11007947	128748
Enen no Shouboutai	Fire Force	炎炎ノ消防隊	true	true	false	false	true	false	false	true	false	false	false	false	false	false	false	false	false	true	false	false	true	false	TV	Finished	Manga	24	1440000	1562371200	1577491200	76	150773	287	102	287	1680757481	1709468831	1709468832	1709468831	21930	244162	25865
Enen no Shouboutai: Ni no Shou	Fire Force Season 2	炎炎ノ消防隊 弐ノ章	false	false	false	false	true	false	false	true	false	false	false	false	false	false	false	false	false	true	false	false	true	false	TV	Finished	Manga	24	1440000	1593820800	1607731200	78	87254	287	102	287	1714339345	1709468831	1709468832	1709468831	22513	258205	29480
Engage Kiss	Engage Kiss	Engage Kiss	true	true	false	false	true	false	true	false	false	false	false	false	false	false	false	false	true	false	false	false	true	false	TV	Finished	Multimedia Project	13	1440000	1656806400	1664064000	66	19274	561	17	17	1664676817	1709468833	1709468833	1709468833	27777	310242	31979
Ensemble Stars!	Ensemble Stars!	あんさんぶるスターズ！	true	true	false	false	false	false	false	false	false	false	false	false	false	true	false	false	false	false	true	false	false	false	TV	Finished	Video Game	24	1440000	1562457600	1577059200	65	4010	287	61	287	1594571498	1709468836	1709468836	1709468836	333839	333839	333839
Ergo Proxy	Ergo Proxy	Ergo Proxy	false	false	false	false	false	true	false	false	false	false	false	false	false	false	true	true	false	true	false	false	false	false	TV	Finished	Original	23	1500000	1140825600	1155340800	76	30869	32	31	31	1715704056	1715704056	1715704056	1715704056	35434	35434	35434
Eromanga Sensei	Eromanga Sensei	エロマンガ先生	false	true	false	false	false	false	true	true	true	false	false	false	false	false	false	false	true	false	true	false	false	false	TV	Finished	Light Novel	12	1440000	1491696000	1498348800	60	79727	561	17	561	1718138731	1714428898	1718138731	1716283814	26346	35164	32382
Escaflowne	Escaflowne: A Girl in Gaea	エスカフローネ	false	true	true	false	false	true	false	true	false	true	false	false	true	false	false	false	true	true	false	false	false	false	Movie	Finished	Original	1	5820000	961804800	961804800	66	3861	4	14	14	1342384836	1709472223	1709472223	1709472223	2748391	2748391	2748391
Escha Chron	?	エスカクロン	false	true	false	false	false	false	false	false	false	false	false	false	false	true	false	false	false	true	true	false	false	false	OVA	Finished	Original	2	1500000	1500076800	1500076800	61	967	456	0	456	1510869520	1709468840	1709468840	1709468840	371516	405290	388403
Esper Mami	?	エスパー魔美	true	true	false	false	false	false	true	false	true	false	false	false	false	false	false	false	false	false	false	false	true	false	TV	Finished	Manga	119	1440000	544752000	625363200	58	139	0	247	247	1513747867	1709468840	1709468841	1709468840	70931	102937	82662
Eureka Seven AO	Eureka Seven AO	エウレカセブンAO	false	true	false	false	true	true	false	true	false	false	false	false	true	false	false	false	false	true	false	false	false	false	TV	Finished	Manga	24	1440000	1334275200	1353369600	61	6084	4	23	4	1718138879	1718138879	1718138879	1718138879	26492	34549	30293
Evangelion Shin Movie: Ha	Evangelion: 2.0 You Can (Not) Advance	ヱヴァンゲリヲン新劇場版:破	false	false	true	false	true	false	false	true	false	false	false	false	true	false	false	true	false	true	false	false	false	false	Movie	Finished	Original	1	6720000	1248652800	1248652800	81	60185	47	6	6	1714631602	1709476130	1714631602	1709476130	104211	183990	127663
Evangelion Shin Movie: Jo	Evangelion: 1.0 You Are (Not) Alone	ヱヴァンゲリヲン新劇場版:序	false	false	true	false	true	false	false	true	false	false	false	false	true	false	false	true	false	true	false	false	false	false	Movie	Finished	Original	1	6000000	1188604800	1188604800	77	63003	47	6	6	1714629136	1709476130	1714629136	1709476130	98401	146924	127349
Evangelion Shin Movie: Kyuu	Evangelion: 3.0 You Can (Not) Redo	ヱヴァンゲリヲン新劇場版:Q	false	false	true	false	true	false	false	true	false	false	false	false	true	false	false	true	false	true	false	false	false	false	Movie	Finished	Original	1	5760000	1353110400	1353110400	75	51997	47	102	47	1714694002	1709476130	1714694002	1709476130	79974	136121	109463
Eve no Jikan Movie	Time of Eve: The Movie	イヴの時間 劇場版	true	true	true	false	false	false	false	false	false	false	false	false	false	false	false	false	false	true	true	false	false	false	Movie	Finished	Original	1	6360000	1267833600	1267833600	77	10204	84	324	84	1556921115	1709468846	1709468847	1709468846	34431	182020	53758
Eyeshield 21	Eyeshield 21	アイシールド21	true	true	false	false	true	false	true	false	false	false	false	false	false	false	false	false	false	false	false	true	false	false	TV	Finished	Manga	145	1380000	1112745600	1205884800	76	9710	36	139	36	1652477058	1709472237	1709472237	1709472237	3297506	3297506	3297506
FAIRY TAIL	Fairy Tail	FAIRY TAIL	false	true	false	false	true	true	true	false	false	true	false	false	false	false	false	false	false	false	false	false	false	false	TV	Finished	Manga	175	1440000	1255305600	1364601600	71	135111	41	16	16	1715442061	1709468913	1715442061	1715440748	17832	486840	28547
FAIRY TAIL (2014)	Fairy Tail Series 2	FAIRY TAIL (2014)	false	false	false	false	true	true	false	false	false	true	false	false	false	false	false	false	false	false	false	false	false	false	TV	Finished	Manga	102	1440000	1396656000	1458950400	74	72145	561	16	561	1715441929	1715437739	1715441929	1715440982	13524	41796	25866
FAIRY TAIL (2018)	Fairy Tail Final Season	FAIRY TAIL (2018)	false	true	false	false	true	true	true	false	false	true	false	false	false	false	false	false	false	false	false	false	false	false	TV	Finished	Manga	51	1440000	1538870400	1569715200	75	46453	561	16	561	1715441859	1715439629	1715441859	1715439629	14872	80666	22434
FAIRY TAIL Movie: Houou no Miko	Fairy Tail: Phoenix Priestess	劇場版 FAIRY TAIL 鳳凰の巫女	false	false	true	false	true	true	true	false	false	true	false	false	false	false	false	false	false	false	false	false	false	false	Movie	Finished	Manga	1	5160000	1345248000	1345248000	70	19177	41	16	16	1725752003	1709468911	1725752003	1714693872	73346	4793964	120657
FAIRY TAIL: 100 YEARS QUEST	Fairy Tail: 100 Years Quest	FAIRY TAIL 100 YEARS QUEST	false	true	false	false	true	true	true	false	false	true	false	false	false	false	false	false	false	false	false	false	false	false	TV	Releasing	Manga	14	1440000	1720310400	0	78	2231	7	0	7	1727604484	1720348293	1727602805	1724595449	20916	137989	32079
FAIRY TAIL: DRAGON CRY	Fairy Tail: Dragon Cry	劇場版 FAIRY TAIL -DRAGON CRY-	false	true	true	false	true	false	true	false	false	true	false	false	false	false	false	false	false	false	false	false	false	false	Movie	Finished	Original	1	5040000	1494028800	1494028800	73	18328	561	470	561	1725749838	1725749838	1725749838	1725749838	105175	105175	105175
FAIRY TAIL: Houou no Miko - Hajimari no Asa	Fairy Tail the Movie: Prologue - The First Morning	劇場版 FAIRY TAIL 鳳凰の巫女「はじまりの朝」	false	false	false	false	false	false	false	false	false	true	false	false	false	false	false	false	false	false	false	false	false	false	Special	Finished	Manga	1	720000	1360886400	1360886400	69	7019	0	41	41	1715442834	1715442833	1715442833	1715442833	195844	737602	466723
FLAG	?	FLAG	true	true	false	false	true	true	false	true	false	false	false	false	true	false	false	false	false	false	false	false	false	false	ONA	Finished	Original	13	1440000	1150416000	1172793600	68	1141	229	17	17	1342384940	1709468942	1709468942	1709468942	119647	119647	119647
FLCL	FLCL	フリクリ	false	true	false	false	true	false	true	false	false	false	false	false	true	false	false	false	false	true	false	false	false	false	OVA	Finished	Original	6	1500000	956707200	984700800	78	73174	6	92	6	1713323656	1709468942	1713323656	1713323656	17551	46029	39943
FLCL Alternative	FLCL Alternative	フリクリ オルタナ	false	false	false	false	true	false	true	false	false	false	false	false	true	false	false	false	false	true	false	false	false	false	TV	Finished	Original	6	1500000	1536364800	1539388800	63	7938	10	595	10	1713324503	1713324503	1713324503	1713324503	24188	32190	30860
FLCL Progressive	FLCL Progressive	フリクリ プログレ	false	false	false	false	true	false	true	false	false	false	false	false	true	false	false	false	false	true	false	false	false	false	TV	Finished	Original	6	1380000	1527984000	1531008000	61	11158	10	245	10	1713324701	1713324701	1713324701	1713324701	20239	33378	29255
FREEDOM	Freedom	FREEDOM	false	true	false	false	true	true	false	false	false	false	false	false	false	false	false	false	false	true	false	false	false	false	OVA	Finished	Original	7	1620000	1164326400	1211500800	69	1338	14	23	14	1722991010	1722991010	1722991010	1722991010	23228	52766	27811
Fairy Gone	Fairy gone	フェアリーゴーン	false	true	false	false	true	true	false	true	false	true	false	false	false	false	false	false	false	false	false	false	true	false	TV	Finished	Original	12	1440000	1554681600	1561334400	52	11311	132	245	132	1717275725	1709468908	1717275712	1709468908	20085	880072	26353
Fairy Gone 2	Fairy gone Season 2	フェアリーゴーン 2	false	false	false	false	true	true	false	true	false	true	false	false	false	false	false	false	false	false	false	false	true	false	TV	Finished	Original	12	1440000	1570406400	1577059200	60	3694	132	0	132	1717275797	1717275725	1717275725	1717275725	60261	78675	68114
Fate/Apocrypha	Fate/Apocrypha	Fate/Apocrypha	false	true	false	false	true	false	false	true	false	true	false	false	false	false	false	false	false	false	false	false	true	false	TV	Finished	Light Novel	25	1440000	1498953600	1514678400	69	49294	561	17	561	1714248832	1709468915	1714248832	1714248832	24318	37350	28148
Fate/EXTRA Last Encore	Fate/EXTRA Last Encore	Fate/EXTRA Last Encore	false	true	false	false	true	false	false	false	false	true	false	false	false	false	false	true	false	false	false	false	false	false	TV	Finished	Video Game	13	1440000	1517097600	1532822400	61	21411	44	17	44	1725677008	1709468933	1725677008	1717574641	18113	4437833	841822
Fate/Grand Order: First Order	Fate/Grand Order: First Order	Fate/Grand Order -First Order-	false	true	false	false	true	false	false	false	false	true	false	false	false	false	false	false	false	false	false	false	false	false	Special	Finished	Video Game	1	4440000	1483142400	1483142400	65	29268	6075	17	6075	1492117519	1709472248	1709472248	1709472248	7332285	7332285	7332285
Fate/Grand Order: MOONLIGHT/LOSTROOM	Fate/Grand Order -MOONLIGHT/LOSTROOM-	Fate/Grand Order -MOONLIGHT/LOSTROOM-	false	true	false	false	true	false	false	false	false	true	false	false	false	false	false	false	false	false	false	false	false	false	Special	Finished	Video Game	1	1920000	1514678400	1514678400	61	7480	6075	0	6075	1539485171	1709472250	1709472250	1709472250	4234549	4234549	4234549
